,fans,pumps,heating,cooling,interior_lights,exterior_lights,water_systems,interior_equipment,heat_rejection
2012-01-02 00:00:00-05:00,190.779266357,0.000538334948942,1.46507096291,149.208892822,702.570983887,140.343475342,68.1862716675,1566.17712402,0.0
2012-01-02 01:00:00-05:00,164.047912598,0.00277982256375,2.92414116859,89.7578353882,532.463562012,106.3253479,53.4021835327,1504.85949707,0.0
2012-01-02 02:00:00-05:00,138.051330566,0.0113414544612,6.43071651459,48.4762840271,457.87512207,91.0439071655,43.5289230347,1283.93310547,0.0
2012-01-02 03:00:00-05:00,110.60949707,0.0175890363753,13.8601369858,20.0792388916,204.481948853,40.7730636597,31.2360515594,1060.49975586,0.0
2012-01-02 04:00:00-05:00,72.569229126,0.047890599817,29.8915977478,2.41777038574,101.604164124,19.9714260101,16.2815589905,856.934692383,0.0
2012-01-02 05:00:00-05:00,58.2712135315,0.0708126723766,49.925403595,0.692082881927,60.7224273682,12.4259195328,9.86013317108,788.693908691,0.0
2012-01-02 06:00:00-05:00,56.3272171021,0.0816410407424,72.4760437012,0.321440398693,40.6193275452,8.31576442719,11.0272912979,774.196289062,0.0
2012-01-02 07:00:00-05:00,59.0551300049,0.0949065312743,97.6415100098,0.136255845428,40.6193275452,8.31576442719,7.37492132187,755.161315918,0.0
2012-01-02 08:00:00-05:00,63.5589828491,0.10515923053,123.496017456,0.333760917187,44.944355011,9.33310413361,8.75171947479,715.875305176,0.0
2012-01-02 09:00:00-05:00,67.7082901001,0.107834331691,136.779922485,1.48333907127,123.98916626,24.9392738342,28.5118312836,784.211914062,0.0
2012-01-02 10:00:00-05:00,67.9040298462,0.0963198542595,122.850585938,4.35586977005,290.952514648,58.0076522827,67.6765289307,944.668212891,0.0
2012-01-02 11:00:00-05:00,61.5453147888,0.0768058076501,75.6356201172,6.47118711472,367.818969727,73.1778182983,101.358581543,1080.68664551,0.0
2012-01-02 12:00:00-05:00,65.6937484741,0.0265181493014,21.2947902679,20.5267448425,391.002380371,78.266998291,83.3783721924,972.729370117,0.0
2012-01-02 13:00:00-05:00,126.289451599,0.00230321031995,2.62666702271,101.114372253,401.994598389,80.29712677,75.8119354248,875.921630859,0.0
2012-01-02 14:00:00-05:00,216.730560303,2.12468221434e-05,0.584914684296,296.695037842,390.88192749,78.2669143677,67.3226394653,895.883178711,0.0
2012-01-02 15:00:00-05:00,280.391082764,0.000195186046767,0.341576099396,558.783630371,375.924865723,75.1754608154,53.4328422546,917.577026367,0.0
2012-01-02 16:00:00-05:00,331.390777588,0.000585558125749,0.320228815079,824.652404785,364.88470459,72.4151229858,52.5740585327,899.860290527,0.0
2012-01-02 17:00:00-05:00,374.218933105,0.000390372093534,0.316166132689,1038.80834961,361.821380615,72.1489028931,39.323184967,911.98034668,0.0
2012-01-02 18:00:00-05:00,406.164733887,0.000585558125749,0.373482644558,1166.18969727,366.04473877,73.1702423096,38.0714607239,941.097167969,0.0
2012-01-02 19:00:00-05:00,392.060943604,0.000975930190179,0.407688945532,1041.79284668,393.509674072,78.4488754272,33.1699562073,938.21282959,0.0
2012-01-02 20:00:00-05:00,328.984588623,0.000390372093534,0.291213065386,707.657897949,473.277770996,94.110786438,36.5663108826,1097.96203613,0.0
2012-01-02 21:00:00-05:00,269.689331055,0.0,0.143970698118,424.402435303,625.728149414,124.745933533,47.4728012085,1384.10412598,0.0
2012-01-02 22:00:00-05:00,234.883178711,0.0,0.103714957833,277.347717285,785.335083008,156.730987549,62.7804908752,1505.51696777,0.0
2012-01-02 23:00:00-05:00,199.636520386,0.000481222872622,0.252583175898,172.669067383,822.951965332,164.033843994,71.0487594604,1515.07128906,0.0
2012-01-03 00:00:00-05:00,170.344345093,0.00252165668644,0.582056105137,107.417572021,702.570983887,140.343475342,67.5736236572,1547.83996582,0.0
2012-01-03 01:00:00-05:00,141.803482056,0.00254121562466,1.92169225216,64.8717498779,532.463562012,106.3253479,54.4857292175,1484.37597656,0.0
2012-01-03 02:00:00-05:00,108.219207764,0.00895932037383,5.29527378082,33.5830078125,457.87512207,91.0439071655,40.8743171692,1269.07995605,0.0
2012-01-03 03:00:00-05:00,76.3048629761,0.0223963800818,12.6432151794,12.3672332764,204.481948853,40.7730636597,31.0975494385,1050.07458496,0.0
2012-01-03 04:00:00-05:00,66.1901397705,0.0485705882311,28.7337608337,6.65394449234,101.604164124,19.9714260101,17.1620330811,854.598388672,0.0
2012-01-03 05:00:00-05:00,58.3431091309,0.068800508976,48.3882026672,2.83390665054,60.7224273682,12.4259195328,8.71268177032,788.160339355,0.0
2012-01-03 06:00:00-05:00,57.3081741333,0.0794338136911,68.298286438,1.7371250391,40.6193275452,8.31576442719,8.64074039459,774.74798584,0.0
2012-01-03 07:00:00-05:00,58.8558692932,0.0899958014488,86.8875427246,0.887621641159,40.6193275452,8.31576442719,7.80232572556,754.149963379,0.0
2012-01-03 08:00:00-05:00,60.2884559631,0.0969812646508,102.451164246,0.723683476448,44.944355011,9.33310413361,11.5816965103,715.421936035,0.0
2012-01-03 09:00:00-05:00,61.3115005493,0.0970038101077,105.33795929,2.69085168839,123.98916626,24.9392738342,31.0679683685,784.108093262,0.0
2012-01-03 10:00:00-05:00,61.6268959045,0.0860815420747,86.022354126,10.1006736755,290.952514648,58.0076522827,69.7165603638,945.065246582,0.0
2012-01-03 11:00:00-05:00,62.5440483093,0.0653132647276,49.5781898499,16.4881343842,367.818969727,73.1778182983,87.7812347412,1080.5826416,0.0
2012-01-03 12:00:00-05:00,88.8362731934,0.0147175965831,14.2970809937,55.8002700806,391.002380371,78.266998291,80.5146713257,968.807739258,0.0
2012-01-03 13:00:00-05:00,155.701553345,0.0019876472652,1.70474934578,176.169784546,401.994598389,80.29712677,71.7504196167,877.12689209,0.0
2012-01-03 14:00:00-05:00,231.546127319,0.000195186046767,0.380007147789,376.454376221,390.88192749,78.2669143677,70.8214645386,896.69543457,0.0
2012-01-03 15:00:00-05:00,294.948120117,0.000585558125749,0.319391012192,642.27142334,375.924865723,75.1754608154,51.4439582825,919.086425781,0.0
2012-01-03 16:00:00-05:00,345.675964355,0.000390372093534,0.328831762075,905.734924316,364.88470459,72.4151229858,48.8521881104,898.541992188,0.0
2012-01-03 17:00:00-05:00,388.879272461,0.0011711162515,0.334343075752,1119.19555664,361.821380615,72.1489028931,41.6718864441,911.668334961,0.0
2012-01-03 18:00:00-05:00,421.028717041,0.000390372093534,0.389210402966,1247.1114502,366.04473877,73.1702423096,39.6997680664,942.370117188,0.0
2012-01-03 19:00:00-05:00,408.252258301,0.000975930190179,0.420421004295,1130.86254883,393.509674072,78.4488754272,36.0073699951,940.130310059,0.0
2012-01-03 20:00:00-05:00,357.188812256,0.000585558125749,0.326515257359,845.980773926,473.277770996,94.110786438,40.1967124939,1098.72070312,0.0
2012-01-03 21:00:00-05:00,304.317718506,0.0,0.196488529444,580.6171875,625.728149414,124.745933533,47.0983886719,1381.86242676,0.0
2012-01-03 22:00:00-05:00,272.509918213,3.7017143768e-05,0.157501935959,427.213165283,785.335083008,156.730987549,64.8050231934,1505.68774414,0.0
2012-01-03 23:00:00-05:00,240.517837524,0.000434951449279,0.321526616812,298.734741211,822.951965332,164.033843994,62.9493408203,1518.75366211,0.0
2012-01-04 00:00:00-05:00,208.891372681,0.000510170066264,0.684440076351,198.813751221,702.570983887,140.343475342,58.5065002441,1547.58337402,0.0
2012-01-04 01:00:00-05:00,181.294952393,0.00257094507106,1.30251729488,126.845321655,532.463562012,106.3253479,48.4191017151,1486.57397461,0.0
2012-01-04 02:00:00-05:00,154.05809021,0.00361697981134,2.8869638443,70.9801330566,457.87512207,91.0439071655,43.0891838074,1265.56713867,0.0
2012-01-04 03:00:00-05:00,126.726387024,0.00815535895526,6.71943092346,30.2773895264,204.481948853,40.7730636597,28.10679245,1051.24853516,0.0
2012-01-04 04:00:00-05:00,84.7714691162,0.0256596505642,15.0764760971,3.72476410866,101.604164124,19.9714260101,16.7291698456,857.64050293,0.0
2012-01-04 05:00:00-05:00,64.2087478638,0.0434361025691,25.7526817322,1.25084662437,60.7224273682,12.4259195328,9.71994972229,788.491333008,0.0
2012-01-04 06:00:00-05:00,53.2992324829,0.0550271607935,36.7673339844,0.744530916214,40.6193275452,8.31576442719,11.3169708252,774.531494141,0.0
2012-01-04 07:00:00-05:00,48.9836196899,0.0665043219924,47.9758415222,0.296962141991,40.6193275452,8.31576442719,8.48784160614,754.672424316,0.0
2012-01-04 08:00:00-05:00,48.0461578369,0.0765297934413,58.4847717285,0.508607447147,44.944355011,9.33310413361,9.56478500366,715.84375,0.0
2012-01-04 09:00:00-05:00,48.2363548279,0.0732924565673,59.8789291382,2.85467338562,123.98916626,24.9392738342,29.4431381226,784.775512695,0.0
2012-01-04 10:00:00-05:00,51.2104492188,0.0646270960569,47.1287117004,9.06912231445,290.952514648,58.0076522827,63.8042182922,945.14440918,0.0
2012-01-04 11:00:00-05:00,60.5003929138,0.0288043059409,20.9913063049,18.0777378082,367.818969727,73.1778182983,80.9989471436,1080.7590332,0.0
2012-01-04 12:00:00-05:00,111.86328125,0.00451361667365,4.15969848633,79.7818450928,391.002380371,78.266998291,85.7788314819,971.648010254,0.0
2012-01-04 13:00:00-05:00,211.99319458,6.65003517497e-06,0.73205769062,295.102783203,401.994598389,80.29712677,73.1000823975,876.387878418,0.0
2012-01-04 14:00:00-05:00,283.182189941,0.000390372093534,0.376300156116,573.108703613,390.88192749,78.2669143677,70.3617782593,897.189453125,0.0
2012-01-04 15:00:00-05:00,339.078857422,0.000585558125749,0.363219797611,884.292602539,375.924865723,75.1754608154,47.3844871521,918.618041992,0.0
2012-01-04 16:00:00-05:00,389.730773926,0.000780744187068,0.375682920218,1169.84082031,364.88470459,72.4151229858,51.4615211487,898.92755127,0.0
2012-01-04 17:00:00-05:00,433.015228271,0.0011711162515,0.37220415473,1391.52026367,361.821380615,72.1489028931,40.0411682129,911.126037598,0.0
2012-01-04 18:00:00-05:00,464.08581543,0.00136630237103,0.430349081755,1510.53076172,366.04473877,73.1702423096,36.8330726624,939.932983398,0.0
2012-01-04 19:00:00-05:00,448.726501465,0.00136630237103,0.466990858316,1362.59765625,393.509674072,78.4488754272,32.6426544189,938.35357666,0.0
2012-01-04 20:00:00-05:00,392.406524658,0.000975930190179,0.378744959831,1033.7220459,473.277770996,94.110786438,35.366645813,1097.69250488,0.0
2012-01-04 21:00:00-05:00,330.28137207,0.000195186046767,0.236307129264,718.394714355,625.728149414,124.745933533,46.9062042236,1382.35668945,0.0
2012-01-04 22:00:00-05:00,293.55456543,0.0,0.142983883619,537.00012207,785.335083008,156.730987549,72.5533752441,1501.80859375,0.0
2012-01-04 23:00:00-05:00,261.979156494,0.000203594288905,0.161493271589,389.501586914,822.951965332,164.033843994,70.9229049683,1517.96252441,0.0
2012-01-05 00:00:00-05:00,232.445892334,0.000397934287321,0.251336574554,275.446044922,702.570983887,140.343475342,66.9529647827,1542.60400391,0.0
2012-01-05 01:00:00-05:00,205.820495605,0.000481222872622,0.511294960976,187.27482605,532.463562012,106.3253479,54.9468383789,1484.49194336,0.0
2012-01-05 02:00:00-05:00,179.042816162,0.00049882591702,0.915980637074,114.571304321,457.87512207,91.0439071655,41.5888938904,1267.7166748,0.0
2012-01-05 03:00:00-05:00,149.655059814,0.00249508884735,1.69303619862,54.8805656433,204.481948853,40.7730636597,29.9490642548,1051.14892578,0.0
2012-01-05 04:00:00-05:00,139.759552002,0.00560292741284,3.32163000107,41.6216125488,101.604164124,19.9714260101,16.3836708069,857.247436523,0.0
2012-01-05 05:00:00-05:00,123.982116699,0.0064039058052,5.59842300415,23.4730110168,60.7224273682,12.4259195328,8.2075138092,788.57244873,0.0
2012-01-05 06:00:00-05:00,109.636482239,0.010571190156,8.57466220856,14.70860672,40.6193275452,8.31576442719,8.64038848877,774.908325195,0.0
2012-01-05 07:00:00-05:00,96.3515548706,0.0142140146345,13.3359909058,9.20612621307,40.6193275452,8.31576442719,8.66661167145,755.183166504,0.0
2012-01-05 08:00:00-05:00,84.1209793091,0.0327783077955,19.312789917,6.24388313293,44.944355011,9.33310413361,9.77500915527,715.859436035,0.0
2012-01-05 09:00:00-05:00,79.2302932739,0.0420666709542,23.5436611176,9.59210205078,123.98916626,24.9392738342,33.1648368835,784.86517334,0.0
2012-01-05 10:00:00-05:00,84.301574707,0.0335442498326,21.5840988159,23.8338985443,290.952514648,58.0076522827,73.506690979,945.246948242,0.0
2012-01-05 11:00:00-05:00,105.420028687,0.0144236478955,10.8484287262,55.2315711975,367.818969727,73.1778182983,92.012550354,1080.4621582,0.0
2012-01-05 12:00:00-05:00,165.697067261,0.00324496696703,2.88240337372,166.564315796,391.002380371,78.266998291,82.0872955322,968.322692871,0.0
2012-01-05 13:00:00-05:00,241.980300903,0.000203009622055,0.630334019661,382.805267334,401.994598389,80.29712677,77.7043914795,877.106689453,0.0
2012-01-05 14:00:00-05:00,301.021209717,0.000390372093534,0.369458347559,647.982666016,390.88192749,78.2669143677,72.5421218872,896.760498047,0.0
2012-01-05 15:00:00-05:00,349.806762695,0.000780744187068,0.364577651024,919.679260254,375.924865723,75.1754608154,54.6224098206,919.68182373,0.0
2012-01-05 16:00:00-05:00,393.621826172,0.000780744187068,0.368467897177,1156.98803711,364.88470459,72.4151229858,47.2912445068,897.720581055,0.0
2012-01-05 17:00:00-05:00,430.687042236,0.000585558125749,0.379968285561,1334.0567627,361.821380615,72.1489028931,38.8069534302,912.582336426,0.0
2012-01-05 18:00:00-05:00,457.842041016,0.000975930190179,0.427787542343,1431.79907227,366.04473877,73.1702423096,35.4819526672,942.791687012,0.0
2012-01-05 19:00:00-05:00,441.378601074,0.000780744187068,0.460386902094,1292.40222168,393.509674072,78.4488754272,32.0334281921,938.570068359,0.0
2012-01-05 20:00:00-05:00,385.923461914,0.000780744187068,0.360631585121,979.85723877,473.277770996,94.110786438,40.1402854919,1098.52539062,0.0
2012-01-05 21:00:00-05:00,327.850189209,0.0,0.220750451088,689.341003418,625.728149414,124.745933533,46.9632415771,1384.84509277,0.0
2012-01-05 22:00:00-05:00,292.620758057,1.1735356793e-06,0.136628255248,516.786499023,785.335083008,156.730987549,64.0554733276,1506.04016113,0.0
2012-01-05 23:00:00-05:00,259.74407959,0.000397934287321,0.18536144495,372.217468262,822.951965332,164.033843994,73.8074188232,1520.35791016,0.0
2012-01-06 00:00:00-05:00,225.919891357,0.000517993641552,0.392396301031,250.971282959,702.570983887,140.343475342,73.5164260864,1545.60241699,0.0
2012-01-06 01:00:00-05:00,195.695373535,0.00258424505591,0.856223344803,160.83392334,532.463562012,106.3253479,57.9667320251,1487.53637695,0.0
2012-01-06 02:00:00-05:00,166.031158447,0.00260771601461,2.13038444519,86.9469070435,457.87512207,91.0439071655,41.2709922791,1268.93994141,0.0
2012-01-06 03:00:00-05:00,139.491607666,0.00844316650182,5.6804895401,35.0139541626,204.481948853,40.7730636597,32.2584571838,1051.58093262,0.0
2012-01-06 04:00:00-05:00,106.716056824,0.0254010893404,14.9701137543,3.98672962189,101.604164124,19.9714260101,16.3921089172,857.840515137,0.0
2012-01-06 05:00:00-05:00,83.5729522705,0.0474826544523,29.0512771606,1.08486807346,60.7224273682,12.4259195328,8.51268672943,788.920959473,0.0
2012-01-06 06:00:00-05:00,69.6644439697,0.0560300014913,46.2002944946,0.519359052181,40.6193275452,8.31576442719,8.00834465027,774.268127441,0.0
2012-01-06 07:00:00-05:00,63.770980835,0.0713125392795,67.3250808716,0.292341679335,40.6193275452,8.31576442719,8.85492515564,754.632385254,0.0
2012-01-06 08:00:00-05:00,62.9905586243,0.0877388343215,91.7747497559,0.340051084757,44.944355011,9.33310413361,9.42562866211,715.55279541,0.0
2012-01-06 09:00:00-05:00,65.2057418823,0.0967412292957,108.295272827,2.24998641014,123.98916626,24.9392738342,34.9686698914,784.29095459,0.0
2012-01-06 10:00:00-05:00,65.9695968628,0.090051561594,104.361450195,5.14940881729,290.952514648,58.0076522827,59.5112037659,945.76940918,0.0
2012-01-06 11:00:00-05:00,62.393157959,0.0673042833805,66.221244812,7.9620847702,367.818969727,73.1778182983,94.4831237793,1080.94726562,0.0
2012-01-06 12:00:00-05:00,72.6467514038,0.0265747159719,19.4945373535,20.37084198,391.002380371,78.266998291,88.9938735962,971.077697754,0.0
2012-01-06 13:00:00-05:00,131.841781616,0.0011488822056,2.2860250473,94.0686416626,401.994598389,80.29712677,83.0272445679,876.965393066,0.0
2012-01-06 14:00:00-05:00,216.275299072,1.44736059156e-05,0.351010888815,281.53427124,390.88192749,78.2669143677,80.8012542725,898.073974609,0.0
2012-01-06 15:00:00-05:00,275.49130249,0.0,0.29914945364,512.612365723,375.924865723,75.1754608154,51.7721290588,920.55480957,0.0
2012-01-06 16:00:00-05:00,319.279571533,0.0,0.284525603056,728.920349121,364.88470459,72.4151229858,49.0312194824,899.295776367,0.0
2012-01-06 17:00:00-05:00,357.075531006,0.000585558125749,0.295631080866,907.353820801,361.821380615,72.1489028931,35.8252677917,914.196533203,0.0
2012-01-06 18:00:00-05:00,387.508270264,0.000585558125749,0.346996873617,1030.33972168,366.04473877,73.1702423096,33.2326316833,942.210327148,0.0
2012-01-06 19:00:00-05:00,372.565948486,0.000195186046767,0.362602472305,923.60760498,393.509674072,78.4488754272,34.9276657104,938.729187012,0.0
2012-01-06 20:00:00-05:00,315.228363037,0.000195186046767,0.261905670166,635.143920898,473.277770996,94.110786438,44.3285369873,1099.36450195,0.0
2012-01-06 21:00:00-05:00,255.075714111,2.1123642e-05,0.124400921166,364.669281006,625.728149414,124.745933533,49.7685165405,1383.59313965,0.0
2012-01-06 22:00:00-05:00,211.939208984,4.42031741841e-05,0.0860137343407,211.284317017,785.335083008,156.730987549,63.8101387024,1505.80249023,0.0
2012-01-06 23:00:00-05:00,167.681808472,0.00172898126766,0.318394511938,106.521705627,822.951965332,164.033843994,65.9480895996,1519.25549316,0.0
2012-01-07 00:00:00-05:00,129.287826538,0.0073951468803,2.59091806412,53.7560081482,702.570983887,140.343475342,60.1482582092,1544.92810059,0.0
2012-01-07 01:00:00-05:00,94.0952682495,0.0211753919721,11.6482362747,26.7386169434,532.463562012,106.3253479,50.5423660278,1485.16589355,0.0
2012-01-07 02:00:00-05:00,77.7129669189,0.0531695522368,30.7487010956,16.3701381683,457.87512207,91.0439071655,45.955783844,1267.19702148,0.0
2012-01-07 03:00:00-05:00,68.8359832764,0.0751220807433,62.8929977417,5.86657047272,204.481948853,40.7730636597,30.4981250763,1050.96435547,0.0
2012-01-07 04:00:00-05:00,72.5680389404,0.102666817605,110.361679077,1.5702149868,101.604164124,19.9714260101,16.6506118774,860.369873047,0.0
2012-01-07 05:00:00-05:00,80.008895874,0.113639242947,158.348129272,0.439219295979,60.7224273682,12.4259195328,10.2695121765,791.17590332,0.0
2012-01-07 06:00:00-05:00,91.005645752,0.124065443873,203.85508728,0.163079977036,40.6193275452,8.31576442719,9.95486545563,776.555541992,0.0
2012-01-07 07:00:00-05:00,102.579818726,0.138146847486,246.017578125,0.0980750694871,40.6193275452,8.31576442719,9.6431055069,754.948730469,0.0
2012-01-07 08:00:00-05:00,114.535392761,0.14916010201,285.194335938,0.159815862775,44.944355011,9.33310413361,12.4023990631,717.309631348,0.0
2012-01-07 09:00:00-05:00,121.873413086,0.155069023371,306.325378418,1.05250644684,123.98916626,24.9392738342,29.8014831543,786.850402832,0.0
2012-01-07 10:00:00-05:00,122.09098053,0.147271409631,294.383880615,2.37316274643,290.952514648,58.0076522827,68.786026001,952.798095703,0.0
2012-01-07 11:00:00-05:00,120.403968811,0.145066857338,278.374328613,3.24018597603,367.818969727,73.1778182983,89.6490020752,1095.68127441,0.0
2012-01-07 12:00:00-05:00,113.861221313,0.134989202023,238.566299438,2.87073850632,391.002380371,78.266998291,83.3787994385,991.054992676,0.0
2012-01-07 13:00:00-05:00,92.9902954102,0.0883515998721,122.100868225,6.35248565674,401.994598389,80.29712677,74.686126709,905.93762207,0.0
2012-01-07 14:00:00-05:00,90.1708602905,0.0316232517362,25.82771492,29.6731281281,390.88192749,78.2669143677,68.8207702637,926.864685059,0.0
2012-01-07 15:00:00-05:00,128.942596436,0.0020294925198,2.19862866402,103.662811279,375.924865723,75.1754608154,53.9921569824,953.048156738,0.0
2012-01-07 16:00:00-05:00,190.292526245,3.52060669684e-06,0.35904866457,236.615936279,364.88470459,72.4151229858,48.864982605,929.729675293,0.0
2012-01-07 17:00:00-05:00,243.811401367,0.0,0.223579630256,392.470336914,361.821380615,72.1489028931,44.4879760742,938.815307617,0.0
2012-01-07 18:00:00-05:00,284.323120117,0.0,0.240538999438,534.527770996,366.04473877,73.1702423096,38.0992507935,962.350646973,0.0
2012-01-07 19:00:00-05:00,284.640136719,0.000630983500741,0.317374020815,513.826171875,393.509674072,78.4488754272,34.9602394104,961.404418945,0.0
2012-01-07 20:00:00-05:00,246.861663818,0.000678364769556,0.432195723057,345.11239624,473.277770996,94.110786438,40.874080658,1120.36669922,0.0
2012-01-07 21:00:00-05:00,196.616653442,0.000703791389242,0.860643327236,175.930984497,625.728149414,124.745933533,52.3717918396,1405.19226074,0.0
2012-01-07 22:00:00-05:00,157.95664978,0.00154799001757,1.5858887434,100.333351135,785.335083008,156.730987549,66.3944625854,1528.03930664,0.0
2012-01-07 23:00:00-05:00,122.502372742,0.0108120273799,5.47170257568,54.0229301453,822.951965332,164.033843994,67.5298233032,1539.00488281,0.0
2012-01-08 00:00:00-05:00,96.6906433105,0.0327454283834,18.5837936401,29.8208560944,702.570983887,140.343475342,66.6784210205,1564.71472168,0.0
2012-01-08 01:00:00-05:00,82.9135513306,0.0636920034885,43.197555542,16.624414444,532.463562012,106.3253479,62.0701408386,1507.29711914,0.0
2012-01-08 02:00:00-05:00,81.2953491211,0.0886542648077,82.6191482544,6.79361104965,457.87512207,91.0439071655,47.036819458,1287.19934082,0.0
2012-01-08 03:00:00-05:00,92.5109710693,0.112477958202,139.728164673,1.96757221222,204.481948853,40.7730636597,30.9272232056,1060.90161133,0.0
2012-01-08 04:00:00-05:00,109.137031555,0.141045123339,210.791320801,0.409483373165,101.604164124,19.9714260101,15.6578960419,861.21673584,0.0
2012-01-08 05:00:00-05:00,123.75177002,0.155707910657,266.259735107,0.0923558101058,60.7224273682,12.4259195328,9.63755989075,791.362304688,0.0
2012-01-08 06:00:00-05:00,133.989868164,0.15875788033,303.716247559,0.0415182858706,40.6193275452,8.31576442719,8.63660240173,776.021484375,0.0
2012-01-08 07:00:00-05:00,141.629776001,0.15662483871,332.064208984,0.0329471044242,40.6193275452,8.31576442719,8.44486427307,755.289550781,0.0
2012-01-08 08:00:00-05:00,148.266418457,0.160201355815,354.603973389,0.125570967793,44.944355011,9.33310413361,11.9481744766,717.276794434,0.0
2012-01-08 09:00:00-05:00,149.6015625,0.156058952212,355.319732666,0.992740035057,123.98916626,24.9392738342,31.0984191895,787.087036133,0.0
2012-01-08 10:00:00-05:00,143.05430603,0.152795627713,320.364227295,2.76420116425,290.952514648,58.0076522827,70.1946640015,951.538513184,0.0
2012-01-08 11:00:00-05:00,122.146469116,0.138997465372,235.410980225,3.31029224396,367.818969727,73.1778182983,92.4576339722,1094.73193359,0.0
2012-01-08 12:00:00-05:00,91.595993042,0.0855066552758,107.21686554,5.40916442871,391.002380371,78.266998291,85.5344848633,990.253601074,0.0
2012-01-08 13:00:00-05:00,84.0885238647,0.0303441695869,22.4043331146,22.9284229279,401.994598389,80.29712677,80.9270706177,905.548461914,0.0
2012-01-08 14:00:00-05:00,120.351867676,0.00304225762375,3.28491568565,85.8656387329,390.88192749,78.2669143677,75.9907913208,926.380737305,0.0
2012-01-08 15:00:00-05:00,177.051345825,0.000492958235554,1.21293854713,201.888793945,375.924865723,75.1754608154,53.1247711182,950.188232422,0.0
2012-01-08 16:00:00-05:00,231.415344238,0.000481222872622,0.709721267223,357.117156982,364.88470459,72.4151229858,44.3490447998,928.551757812,0.0
2012-01-08 17:00:00-05:00,273.127441406,0.000240611436311,0.426427215338,515.659851074,361.821380615,72.1489028931,39.9123191833,938.99005127,0.0
2012-01-08 18:00:00-05:00,296.452728271,0.0,0.31112536788,606.057739258,366.04473877,73.1702423096,35.9040336609,962.934204102,0.0
