GenerationUsed,StorageUsed,DR_Injected,UnservedLoad,StorageCharged,DR_Repayed,Total_Load,DR_energy_tracker_total_energy,DR_energy_tracker_min_time_left,AvailGenCap,FractionAvailableGenerators
2582.3797059103226,0.0,0.0,0.0,0.0,0.0,2582.3797059103226,0.0,0.0,5528.521151121809,0.9895833333333334
2359.4057155399523,0.0,0.0,0.0,0.0,0.0,2359.4057155399523,0.0,0.0,5528.521151121809,0.9895833333333334
1973.455107076713,0.0,0.0,0.0,0.0,0.0,1973.455107076713,0.0,0.0,5528.521151121809,0.9895833333333334
1112.207111518837,0.0,0.0,0.0,0.0,0.0,1112.207111518837,0.0,0.0,5528.521151121809,0.9895833333333334
1000.9300970216573,0.0,0.0,0.0,0.0,0.0,1000.9300970216573,0.0,0.0,5528.521151121809,0.9791666666666666
976.6676012204766,0.0,0.0,0.0,0.0,0.0,976.6676012204766,0.0,0.0,5494.436557095165,0.9791666666666666
976.772713735847,0.0,0.0,0.0,0.0,0.0,976.772713735847,0.0,0.0,5494.436557095165,0.9791666666666666
973.252952090874,0.0,0.0,0.0,0.0,0.0,973.252952090874,0.0,0.0,5494.436557095165,0.9791666666666666
1174.093773685377,0.0,0.0,0.0,0.0,0.0,1174.093773685377,0.0,0.0,5494.436557095165,0.9791666666666666
1566.5646867078024,0.0,0.0,0.0,0.0,0.0,1566.5646867078024,0.0,0.0,5494.436557095165,0.9791666666666666
1776.3319549132573,0.0,0.0,0.0,0.0,0.0,1776.3319549132573,0.0,0.0,5494.436557095165,0.9791666666666666
1667.6972272167297,0.0,0.0,0.0,0.0,0.0,1667.6972272167297,0.0,0.0,5494.436557095165,0.9791666666666666
1733.5260486509897,0.0,0.0,0.0,0.0,0.0,1733.5260486509897,0.0,0.0,5494.436557095165,0.9791666666666666
2003.6416008485344,0.0,0.0,0.0,0.0,0.0,2003.6416008485344,0.0,0.0,5494.436557095165,0.9791666666666666
2292.4865182091344,0.0,0.0,0.0,0.0,0.0,2292.4865182091344,0.0,0.0,5494.436557095165,0.9791666666666666
2536.881982396725,0.0,0.0,0.0,0.0,0.0,2536.881982396725,0.0,0.0,5494.436557095165,0.9791666666666666
2771.4941402397935,0.0,0.0,0.0,0.0,0.0,2771.4941402397935,0.0,0.0,5494.436557095165,0.9895833333333334
2950.8311397131106,0.0,0.0,0.0,0.0,0.0,2950.8311397131106,0.0,0.0,5528.521151121809,0.9895833333333334
2865.21243616731,0.0,0.0,0.0,0.0,0.0,2865.21243616731,0.0,0.0,5528.521151121809,0.9895833333333334
2813.919192832409,0.0,0.0,0.0,0.0,0.0,2813.919192832409,0.0,0.0,5528.521151121809,0.9895833333333334
2996.3652508771165,0.0,0.0,0.0,0.0,0.0,2996.3652508771165,0.0,0.0,5528.521151121809,0.9895833333333334
3164.257268921313,0.0,0.0,0.0,0.0,0.0,3164.257268921313,0.0,0.0,5528.521151121809,0.9895833333333334
3062.766248188609,0.0,0.0,0.0,0.0,0.0,3062.766248188609,0.0,0.0,5528.521151121809,0.9895833333333334
2818.731623393359,0.0,0.0,0.0,0.0,0.0,2818.731623393359,0.0,0.0,5528.521151121809,0.9895833333333334
2453.7832594920537,0.0,0.0,0.0,0.0,0.0,2453.7832594920537,0.0,0.0,5528.521151121809,0.9895833333333334
2069.3507303023516,0.0,0.0,0.0,0.0,0.0,2069.3507303023516,0.0,0.0,5528.521151121809,0.9895833333333334
1481.5572819158754,0.0,0.0,0.0,0.0,0.0,1481.5572819158754,0.0,0.0,5528.521151121809,0.9895833333333334
1099.718329366957,0.0,0.0,0.0,0.0,0.0,1099.718329366957,0.0,0.0,5528.521151121809,0.9895833333333334
980.6619014438837,0.0,0.0,0.0,0.0,0.0,980.6619014438837,0.0,0.0,5528.521151121809,0.9895833333333334
963.3650145750254,0.0,0.0,0.0,0.0,0.0,963.3650145750254,0.0,0.0,5528.521151121809,0.9895833333333334
968.3991316036623,0.0,0.0,0.0,0.0,0.0,968.3991316036623,0.0,0.0,5528.521151121809,0.9895833333333334
966.3984042482169,0.0,0.0,0.0,0.0,0.0,966.3984042482169,0.0,0.0,5528.521151121809,0.9895833333333334
1167.731571427861,0.0,0.0,0.0,0.0,0.0,1167.731571427861,0.0,0.0,5528.521151121809,0.9895833333333334
1556.5117141609094,0.0,0.0,0.0,0.0,0.0,1556.5117141609094,0.0,0.0,5528.521151121809,0.9895833333333334
1766.7709429066704,0.0,0.0,0.0,0.0,0.0,1766.7709429066704,0.0,0.0,5528.521151121809,1.0
1632.9189227052013,0.0,0.0,0.0,0.0,0.0,1632.9189227052013,0.0,0.0,5624.577734287809,1.0
1664.05808552783,0.0,0.0,0.0,0.0,0.0,1664.05808552783,0.0,0.0,5624.577734287809,1.0
1946.3651941101182,0.0,0.0,0.0,0.0,0.0,1946.3651941101182,0.0,0.0,5624.577734287809,1.0
2261.6266795804427,0.0,0.0,0.0,0.0,0.0,2261.6266795804427,0.0,0.0,5624.577734287809,1.0
2546.098173381705,0.0,0.0,0.0,0.0,0.0,2546.098173381705,0.0,0.0,5624.577734287809,1.0
2798.617654374883,0.0,0.0,0.0,0.0,0.0,2798.617654374883,0.0,0.0,5624.577734287809,1.0
2991.112109132184,0.0,0.0,0.0,0.0,0.0,2991.112109132184,0.0,0.0,5624.577734287809,1.0
2877.6037904562218,0.0,0.0,0.0,0.0,0.0,2877.6037904562218,0.0,0.0,5624.577734287809,1.0
2738.850994456079,0.0,0.0,0.0,0.0,0.0,2738.850994456079,0.0,0.0,5624.577734287809,1.0
2876.286747191618,0.0,0.0,0.0,0.0,0.0,2876.286747191618,0.0,0.0,5624.577734287809,1.0
3022.6981401560333,0.0,0.0,0.0,0.0,0.0,3022.6981401560333,0.0,0.0,5624.577734287809,1.0
2945.6645100141704,0.0,0.0,0.0,0.0,0.0,2945.6645100141704,0.0,0.0,5624.577734287809,1.0
2736.6745435820235,0.0,0.0,0.0,0.0,0.0,2736.6745435820235,0.0,0.0,5624.577734287809,1.0
2386.2500810911847,0.0,0.0,0.0,0.0,0.0,2386.2500810911847,0.0,0.0,5624.577734287809,1.0
2005.9797511323936,0.0,0.0,0.0,0.0,0.0,2005.9797511323936,0.0,0.0,5624.577734287809,1.0
1427.764854723182,0.0,0.0,0.0,0.0,0.0,1427.764854723182,0.0,0.0,5624.577734287809,1.0
1094.9624275719711,0.0,0.0,0.0,0.0,0.0,1094.9624275719711,0.0,0.0,5624.577734287809,1.0
979.6553869839361,0.0,0.0,0.0,0.0,0.0,979.6553869839361,0.0,0.0,5624.577734287809,1.0
959.746837631071,0.0,0.0,0.0,0.0,0.0,959.746837631071,0.0,0.0,5624.577734287809,1.0
957.6084105373578,0.0,0.0,0.0,0.0,0.0,957.6084105373578,0.0,0.0,5624.577734287809,1.0
